match_id,tournament_id,team_id,player_id,shirt_number,position_name,position_code,starter,substitute,captain
M-1990-05,WC-1990,T-79,P-06205,10,forward,FW,1,0,0
M-1990-05,WC-1990,T-79,P-08398,11,forward,FW,1,0,0
M-1990-05,WC-1990,T-79,P-01135,14,midfielder,MF,1,0,0
M-1990-05,WC-1990,T-79,P-06841,15,defender,DF,1,0,0
M-1990-05,WC-1990,T-79,P-04019,16,forward,FW,1,0,0
M-1990-05,WC-1990,T-79,P-09775,20,midfielder,MF,1,0,0
M-1990-05,WC-1990,T-79,P-06278,9,forward,FW,0,1,0
M-1990-05,WC-1990,T-79,P-03599,17,defender,DF,0,1,0
M-1990-05,WC-1990,T-20,P-09333,1,goal keeper,GK,1,0,0
M-1990-05,WC-1990,T-20,P-09397,3,defender,DF,1,0,0
M-1990-05,WC-1990,T-20,P-00477,4,defender,DF,1,0,1
M-1990-05,WC-1990,T-20,P-03091,5,sweeper,SW,1,0,0
M-1990-05,WC-1990,T-20,P-03743,6,defender,DF,1,0,0
M-1990-05,WC-1990,T-20,P-01478,7,midfielder,MF,1,0,0
M-1990-05,WC-1990,T-20,P-04201,8,midfielder,MF,1,0,0
M-1990-05,WC-1990,T-20,P-04880,9,midfielder,MF,1,0,0
M-1990-05,WC-1990,T-20,P-03413,10,forward,FW,1,0,0
M-1990-05,WC-1990,T-20,P-02487,11,midfielder,MF,1,0,0
M-1990-05,WC-1990,T-20,P-08714,17,forward,FW,1,0,0
M-1990-05,WC-1990,T-20,P-05207,14,midfielder,MF,0,1,0
M-1990-05,WC-1990,T-20,P-04944,18,midfielder,MF,0,1,0
M-1990-06,WC-1990,T-09,P-07436,1,goal keeper,GK,1,0,0
M-1990-06,WC-1990,T-09,P-07607,2,right midfielder,RM,1,0,0
M-1990-06,WC-1990,T-09,P-02012,3,center back,CB,1,0,1
M-1990-06,WC-1990,T-09,P-00148,4,defensive midfielder,DM,1,0,0
M-1990-06,WC-1990,T-09,P-00941,5,center midfielder,CM,1,0,0
M-1990-06,WC-1990,T-09,P-02338,6,left midfielder,LM,1,0,0
M-1990-06,WC-1990,T-09,P-02124,8,center midfielder,CM,1,0,0
M-1990-06,WC-1990,T-09,P-08699,9,forward,FW,1,0,0
M-1990-06,WC-1990,T-09,P-03754,13,center back,CB,1,0,0
M-1990-06,WC-1990,T-09,P-06344,15,forward,FW,1,0,0
M-1990-06,WC-1990,T-09,P-08525,21,center back,CB,1,0,0
M-1990-06,WC-1990,T-09,P-06869,10,midfielder,MF,0,1,0
M-1990-06,WC-1990,T-71,P-00171,4,defender,DF,1,0,0
M-1990-06,WC-1990,T-71,P-01787,5,defender,DF,1,0,0
M-1990-06,WC-1990,T-71,P-06288,6,defender,DF,1,0,0
M-1990-06,WC-1990,T-71,P-04066,8,defender,DF,1,0,0
M-1990-06,WC-1990,T-71,P-07926,10,midfielder,MF,1,0,0
M-1990-06,WC-1990,T-71,P-06781,13,midfielder,MF,1,0,0
M-1990-06,WC-1990,T-71,P-04555,14,midfielder,MF,1,0,0
M-1990-06,WC-1990,T-71,P-03981,16,midfielder,MF,1,0,1
M-1990-06,WC-1990,T-71,P-08571,17,forward,FW,1,0,0
M-1990-06,WC-1990,T-71,P-01150,20,forward,FW,1,0,0
M-1990-06,WC-1990,T-71,P-01995,22,goal keeper,GK,1,0,0
M-1990-06,WC-1990,T-71,P-04680,15,midfielder,MF,0,1,0
M-1990-06,WC-1990,T-71,P-04082,21,forward,FW,0,1,0
M-1990-07,WC-1990,T-82,P-02228,1,goal keeper,GK,1,0,0
M-1990-07,WC-1990,T-82,P-06449,2,midfielder,MF,1,0,0
M-1990-07,WC-1990,T-82,P-07217,3,midfielder,MF,1,0,0
M-1990-07,WC-1990,T-82,P-02986,5,sweeper,SW,1,0,0
M-1990-07,WC-1990,T-82,P-07255,6,defender,DF,1,0,0
M-1990-07,WC-1990,T-82,P-08408,8,midfielder,MF,1,0,0
M-1990-07,WC-1990,T-82,P-07240,9,forward,FW,1,0,0
M-1990-07,WC-1990,T-82,P-01993,10,midfielder,MF,1,0,1
M-1990-07,WC-1990,T-82,P-07393,14,defender,DF,1,0,0
M-1990-07,WC-1990,T-82,P-04182,15,midfielder,MF,1,0,0
M-1990-07,WC-1990,T-82,P-00876,18,forward,FW,1,0,0
M-1990-07,WC-1990,T-82,P-05795,7,midfielder,MF,0,1,0
M-1990-07,WC-1990,T-82,P-01057,17,midfielder,MF,0,1,0
M-1990-07,WC-1990,T-83,P-04265,1,goal keeper,GK,1,0,0
M-1990-07,WC-1990,T-83,P-05849,3,defender,DF,1,0,0
M-1990-07,WC-1990,T-83,P-08829,4,defender,DF,1,0,0
M-1990-07,WC-1990,T-83,P-01375,5,defender,DF,1,0,0
M-1990-07,WC-1990,T-83,P-00028,6,sweeper,SW,1,0,0
M-1990-07,WC-1990,T-83,P-00515,8,midfielder,MF,1,0,0
M-1990-07,WC-1990,T-83,P-07957,10,midfielder,MF,1,0,0
M-1990-07,WC-1990,T-83,P-05261,11,forward,FW,1,0,1
M-1990-07,WC-1990,T-83,P-05127,13,midfielder,MF,1,0,0
M-1990-07,WC-1990,T-83,P-02580,18,defender,DF,1,0,0
M-1990-07,WC-1990,T-83,P-06405,19,forward,FW,1,0,0
M-1990-07,WC-1990,T-83,P-03979,7,midfielder,MF,0,1,0
M-1990-07,WC-1990,T-83,P-07639,15,midfielder,MF,0,1,0
M-1990-08,WC-1990,T-16,P-09849,1,goal keeper,GK,1,0,0
M-1990-08,WC-1990,T-16,P-05083,3,sweeper,SW,1,0,1
M-1990-08,WC-1990,T-16,P-09278,4,midfielder,MF,1,0,0
M-1990-08,WC-1990,T-16,P-04405,6,defender,DF,1,0,0
M-1990-08,WC-1990,T-16,P-03445,8,defender,DF,1,0,0
M-1990-08,WC-1990,T-16,P-05634,10,midfielder,MF,1,0,0
M-1990-08,WC-1990,T-16,P-09940,11,forward,FW,1,0,0
M-1990-08,WC-1990,T-16,P-03178,12,midfielder,MF,1,0,0
M-1990-08,WC-1990,T-16,P-02592,14,forward,FW,1,0,0
M-1990-08,WC-1990,T-16,P-03901,19,forward,FW,1,0,0
M-1990-08,WC-1990,T-16,P-04440,20,defender,DF,1,0,0
M-1990-08,WC-1990,T-16,P-03497,7,forward,FW,0,1,0
M-1990-08,WC-1990,T-61,P-02491,1,goal keeper,GK,1,0,0
M-1990-08,WC-1990,T-61,P-01589,2,defender,DF,1,0,0
M-1990-08,WC-1990,T-61,P-04735,3,defender,DF,1,0,1
M-1990-08,WC-1990,T-61,P-02151,4,defender,DF,1,0,0
M-1990-08,WC-1990,T-61,P-05102,5,midfielder,MF,1,0,0
M-1990-08,WC-1990,T-61,P-02889,6,defender,DF,1,0,0
M-1990-08,WC-1990,T-61,P-06229,7,forward,FW,1,0,0
M-1990-08,WC-1990,T-61,P-04686,8,midfielder,MF,1,0,0
M-1990-08,WC-1990,T-61,P-07807,14,forward,FW,1,0,0
M-1990-08,WC-1990,T-61,P-09470,16,midfielder,MF,1,0,0
M-1990-08,WC-1990,T-61,P-07398,19,defender,DF,1,0,0
M-1990-08,WC-1990,T-61,P-04672,9,forward,FW,0,1,0
M-1990-08,WC-1990,T-61,P-08423,17,defender,DF,0,1,0
M-1990-09,WC-1990,T-27,P-06748,1,goal keeper,GK,1,0,0
M-1990-09,WC-1990,T-27,P-01957,2,right back,RB,1,0,0
M-1990-09,WC-1990,T-27,P-03771,3,left back,LB,1,0,0
M-1990-09,WC-1990,T-27,P-06916,5,center back,CB,1,0,0
M-1990-09,WC-1990,T-27,P-04039,6,center back,CB,1,0,0
M-1990-09,WC-1990,T-27,P-01902,7,center midfielder,CM,1,0,1
M-1990-09,WC-1990,T-27,P-07037,8,right winger,RW,1,0,0
M-1990-09,WC-1990,T-27,P-09395,9,forward,FW,1,0,0
M-1990-09,WC-1990,T-27,P-02777,10,forward,FW,1,0,0
M-1990-09,WC-1990,T-27,P-01791,11,left winger,LW,1,0,0
M-1990-09,WC-1990,T-27,P-09647,19,center midfielder,CM,1,0,0
M-1990-09,WC-1990,T-27,P-07223,16,midfielder,MF,0,1,0
M-1990-09,WC-1990,T-27,P-05245,21,forward,FW,0,1,0
M-1990-09,WC-1990,T-57,P-06511,1,goal keeper,GK,1,0,0
M-1990-09,WC-1990,T-57,P-09178,2,right back,RB,1,0,0
M-1990-09,WC-1990,T-57,P-00131,3,left back,LB,1,0,0
M-1990-09,WC-1990,T-57,P-03880,4,center back,CB,1,0,1
M-1990-09,WC-1990,T-57,P-06233,5,center back,CB,1,0,0
M-1990-09,WC-1990,T-57,P-07134,7,midfielder,MF,1,0,0
M-1990-09,WC-1990,T-57,P-08181,8,midfielder,MF,1,0,0
M-1990-09,WC-1990,T-57,P-01301,9,forward,FW,1,0,0
M-1990-09,WC-1990,T-57,P-09348,10,forward,FW,1,0,0
M-1990-09,WC-1990,T-57,P-02909,11,midfielder,MF,1,0,0
M-1990-09,WC-1990,T-57,P-03556,13,midfielder,MF,1,0,0
M-1990-09,WC-1990,T-57,P-04260,21,midfielder,MF,0,1,0
M-1990-10,WC-1990,T-06,P-09628,1,goal keeper,GK,1,0,0
M-1990-10,WC-1990,T-06,P-03957,2,defender,DF,1,0,1
M-1990-10,WC-1990,T-06,P-04743,4,defender,DF,1,0,0
M-1990-10,WC-1990,T-06,P-02896,5,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-06,P-07876,6,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-06,P-04095,7,sweeper,SW,1,0,0
M-1990-10,WC-1990,T-06,P-05914,8,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-06,P-08937,9,forward,FW,1,0,0
M-1990-10,WC-1990,T-06,P-00872,10,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-06,P-06910,16,defender,DF,1,0,0
M-1990-10,WC-1990,T-06,P-09099,19,forward,FW,1,0,0
M-1990-10,WC-1990,T-06,P-06479,11,midfielder,MF,0,1,0
M-1990-10,WC-1990,T-68,P-00519,2,defender,DF,1,0,0
M-1990-10,WC-1990,T-68,P-03040,3,defender,DF,1,0,0
M-1990-10,WC-1990,T-68,P-01737,5,defender,DF,1,0,1
M-1990-10,WC-1990,T-68,P-02081,7,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-68,P-09860,14,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-68,P-02932,16,forward,FW,1,0,0
M-1990-10,WC-1990,T-68,P-07641,17,defender,DF,1,0,0
M-1990-10,WC-1990,T-68,P-03321,18,forward,FW,1,0,0
M-1990-10,WC-1990,T-68,P-04298,20,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-68,P-04681,21,goal keeper,GK,1,0,0
M-1990-10,WC-1990,T-68,P-04107,22,midfielder,MF,1,0,0
M-1990-10,WC-1990,T-68,P-06424,6,forward,FW,0,1,0
M-1990-10,WC-1990,T-68,P-07535,15,defender,DF,0,1,0
M-1990-11,WC-1990,T-46,P-04429,1,goal keeper,GK,1,0,0
M-1990-11,WC-1990,T-46,P-00274,2,defender,DF,1,0,0
M-1990-11,WC-1990,T-46,P-04760,3,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-46,P-06355,4,defender,DF,1,0,0
M-1990-11,WC-1990,T-46,P-05806,5,defender,DF,1,0,0
M-1990-11,WC-1990,T-46,P-00491,6,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-46,P-06867,7,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-46,P-01141,8,forward,FW,1,0,0
M-1990-11,WC-1990,T-46,P-02518,9,forward,FW,1,0,0
M-1990-11,WC-1990,T-46,P-01963,10,forward,FW,1,0,1
M-1990-11,WC-1990,T-46,P-02809,13,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-46,P-04774,11,midfielder,MF,0,1,0
M-1990-11,WC-1990,T-46,P-07027,12,forward,FW,0,1,0
M-1990-11,WC-1990,T-25,P-01928,1,goal keeper,GK,1,0,0
M-1990-11,WC-1990,T-25,P-04802,2,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-25,P-03544,3,sweeper,SW,1,0,0
M-1990-11,WC-1990,T-25,P-03883,4,defender,DF,1,0,0
M-1990-11,WC-1990,T-25,P-05486,5,defender,DF,1,0,0
M-1990-11,WC-1990,T-25,P-00731,7,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-25,P-02311,8,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-25,P-02262,9,forward,FW,1,0,0
M-1990-11,WC-1990,T-25,P-00067,10,forward,FW,1,0,1
M-1990-11,WC-1990,T-25,P-09375,13,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-25,P-08286,20,midfielder,MF,1,0,0
M-1990-11,WC-1990,T-25,P-09237,16,midfielder,MF,0,1,0
M-1990-11,WC-1990,T-25,P-06687,19,forward,FW,0,1,0
M-1990-12,WC-1990,T-80,P-02498,1,goal keeper,GK,1,0,0
M-1990-12,WC-1990,T-80,P-08229,2,center back,CB,1,0,0
M-1990-12,WC-1990,T-80,P-00262,3,sweeper,SW,1,0,0
M-1990-12,WC-1990,T-80,P-07311,4,right back,RB,1,0,0
M-1990-12,WC-1990,T-80,P-00949,5,defensive midfielder,DM,1,0,0
M-1990-12,WC-1990,T-80,P-04276,6,left back,LB,1,0,0
M-1990-12,WC-1990,T-80,P-08656,7,center forward,CF,1,0,0
M-1990-12,WC-1990,T-80,P-05131,9,attacking midfielder,AM,1,0,1
M-1990-12,WC-1990,T-80,P-09524,10,center midfielder,CM,1,0,0
M-1990-12,WC-1990,T-80,P-00399,11,center forward,CF,1,0,0
M-1990-12,WC-1990,T-80,P-01814,20,center midfielder,CM,1,0,0
M-1990-12,WC-1990,T-80,P-04337,15,midfielder,MF,0,1,0
M-1990-12,WC-1990,T-80,P-07757,18,forward,FW,0,1,0
M-1990-12,WC-1990,T-70,P-07337,1,goal keeper,GK,1,0,0
M-1990-12,WC-1990,T-70,P-02944,2,right back,RB,1,0,0
M-1990-12,WC-1990,T-70,P-09937,3,left back,LB,1,0,0
M-1990-12,WC-1990,T-70,P-04665,4,sweeper,SW,1,0,0
M-1990-12,WC-1990,T-70,P-07369,5,center back,CB,1,0,0
M-1990-12,WC-1990,T-70,P-05613,6,attacking midfielder,AM,1,0,0
M-1990-12,WC-1990,T-70,P-07608,9,center forward,CF,1,0,1
M-1990-12,WC-1990,T-70,P-00523,11,center midfielder,CM,1,0,0
M-1990-12,WC-1990,T-70,P-02595,15,center midfielder,CM,1,0,0
M-1990-12,WC-1990,T-70,P-06335,20,center forward,CF,1,0,0
M-1990-12,WC-1990,T-70,P-09467,21,attacking midfielder,AM,1,0,0
M-1990-12,WC-1990,T-70,P-03446,14,defender,DF,0,1,0
M-1990-12,WC-1990,T-70,P-02898,18,midfielder,MF,0,1,0
M-1990-13,WC-1990,T-03,P-05448,1,goal keeper,GK,1,0,0
M-1990-13,WC-1990,T-03,P-07030,2,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-03,P-00453,4,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-03,P-02255,7,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-03,P-00913,8,forward,FW,1,0,0
M-1990-13,WC-1990,T-03,P-06516,10,forward,FW,1,0,1
M-1990-13,WC-1990,T-03,P-03820,15,defender,DF,1,0,0
M-1990-13,WC-1990,T-03,P-02225,16,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-03,P-01792,18,defender,DF,1,0,0
M-1990-13,WC-1990,T-03,P-05757,20,sweeper,SW,1,0,0
M-1990-13,WC-1990,T-03,P-04319,21,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-03,P-09998,12,goal keeper,GK,0,1,0
M-1990-13,WC-1990,T-03,P-07823,13,defender,DF,0,1,0
M-1990-13,WC-1990,T-69,P-02703,2,defender,DF,1,0,0
M-1990-13,WC-1990,T-69,P-01293,3,defender,DF,1,0,0
M-1990-13,WC-1990,T-69,P-01530,4,defender,DF,1,0,1
M-1990-13,WC-1990,T-69,P-01983,7,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-69,P-05899,9,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-69,P-00672,10,forward,FW,1,0,0
M-1990-13,WC-1990,T-69,P-02461,11,forward,FW,1,0,0
M-1990-13,WC-1990,T-69,P-06356,17,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-69,P-07654,18,midfielder,MF,1,0,0
M-1990-13,WC-1990,T-69,P-08435,20,defender,DF,1,0,0
M-1990-13,WC-1990,T-69,P-01697,22,goal keeper,GK,1,0,0
M-1990-13,WC-1990,T-69,P-08624,8,midfielder,MF,0,1,0
M-1990-13,WC-1990,T-69,P-05358,14,forward,FW,0,1,0
M-1990-14,WC-1990,T-11,P-05405,3,defender,DF,1,0,0
M-1990-14,WC-1990,T-11,P-06834,5,defender,DF,1,0,0
M-1990-14,WC-1990,T-11,P-04297,6,defender,DF,1,0,0
M-1990-14,WC-1990,T-11,P-06096,7,forward,FW,1,0,0
M-1990-14,WC-1990,T-11,P-07630,8,midfielder,MF,1,0,0
M-1990-14,WC-1990,T-11,P-05941,10,midfielder,MF,1,0,0
M-1990-14,WC-1990,T-11,P-06659,14,defender,DF,1,0,1
M-1990-14,WC-1990,T-11,P-07019,16,goal keeper,GK,1,0,0
M-1990-14,WC-1990,T-11,P-02314,17,sweeper,SW,1,0,0
M-1990-14,WC-1990,T-11,P-03616,20,forward,FW,1,0,0
M-1990-14,WC-1990,T-11,P-04547,21,midfielder,MF,1,0,0
M-1990-14,WC-1990,T-11,P-00994,9,forward,FW,0,1,0
M-1990-14,WC-1990,T-11,P-06552,13,defender,DF,0,1,0
M-1990-14,WC-1990,T-58,P-09710,1,goal keeper,GK,1,0,1
M-1990-14,WC-1990,T-58,P-00712,2,defender,DF,1,0,0
M-1990-14,WC-1990,T-58,P-09100,3,defender,DF,1,0,0
M-1990-14,WC-1990,T-58,P-08775,4,defender,DF,1,0,0
M-1990-14,WC-1990,T-58,P-09270,5,midfielder,MF,1,0,0
M-1990-14,WC-1990,T-58,P-00790,6,defender,DF,1,0,0
M-1990-14,WC-1990,T-58,P-06156,7,forward,FW,1,0,0
M-1990-14,WC-1990,T-58,P-02974,8,midfielder,MF,1,0,0
M-1990-14,WC-1990,T-58,P-09707,10,midfielder,MF,1,0,0
M-1990-14,WC-1990,T-58,P-08747,14,forward,FW,1,0,0
M-1990-14,WC-1990,T-58,P-08773,16,midfielder,MF,1,0,0
M-1990-14,WC-1990,T-58,P-01078,17,forward,FW,0,1,0
M-1990-14,WC-1990,T-58,P-06996,18,forward,FW,0,1,0
M-1990-15,WC-1990,T-83,P-04265,1,goal keeper,GK,1,0,0
M-1990-15,WC-1990,T-83,P-04919,2,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-83,P-05849,3,defender,DF,1,0,0
M-1990-15,WC-1990,T-83,P-01375,5,defender,DF,1,0,0
M-1990-15,WC-1990,T-83,P-00028,6,sweeper,SW,1,0,0
M-1990-15,WC-1990,T-83,P-03979,7,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-83,P-00515,8,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-83,P-07957,10,forward,FW,1,0,0
M-1990-15,WC-1990,T-83,P-05261,11,forward,FW,1,0,1
M-1990-15,WC-1990,T-83,P-05127,13,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-83,P-00591,16,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-83,P-00173,9,forward,FW,0,1,0
M-1990-15,WC-1990,T-83,P-08556,17,midfielder,MF,0,1,0
M-1990-15,WC-1990,T-15,P-00580,1,goal keeper,GK,1,0,0
M-1990-15,WC-1990,T-15,P-07844,2,defender,DF,1,0,0
M-1990-15,WC-1990,T-15,P-08191,3,defender,DF,1,0,0
M-1990-15,WC-1990,T-15,P-05574,4,defender,DF,1,0,0
M-1990-15,WC-1990,T-15,P-02639,8,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-15,P-09690,10,midfielder,MF,1,0,1
M-1990-15,WC-1990,T-15,P-09990,11,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-15,P-00193,14,midfielder,MF,1,0,0
M-1990-15,WC-1990,T-15,P-08719,15,defender,DF,1,0,0
M-1990-15,WC-1990,T-15,P-05328,16,forward,FW,1,0,0
M-1990-15,WC-1990,T-15,P-01259,19,forward,FW,1,0,0
M-1990-15,WC-1990,T-15,P-01850,7,midfielder,MF,0,1,0
M-1990-15,WC-1990,T-15,P-03841,22,forward,FW,0,1,0
M-1990-16,WC-1990,T-39,P-03451,1,goal keeper,GK,1,0,0
M-1990-16,WC-1990,T-39,P-02761,2,sweeper,SW,1,0,0
M-1990-16,WC-1990,T-39,P-04483,3,defender,DF,1,0,1
M-1990-16,WC-1990,T-39,P-00214,6,defender,DF,1,0,0
M-1990-16,WC-1990,T-39,P-01858,7,defender,DF,1,0,0
M-1990-16,WC-1990,T-39,P-09801,10,midfielder,MF,1,0,0
M-1990-16,WC-1990,T-39,P-09332,11,midfielder,MF,1,0,0
M-1990-16,WC-1990,T-39,P-00342,13,midfielder,MF,1,0,0
M-1990-16,WC-1990,T-39,P-03397,16,forward,FW,1,0,0
M-1990-16,WC-1990,T-39,P-02229,17,midfielder,MF,1,0,0
M-1990-16,WC-1990,T-39,P-08875,21,forward,FW,1,0,0
M-1990-16,WC-1990,T-39,P-04373,19,forward,FW,0,1,0
M-1990-16,WC-1990,T-79,P-07113,1,goal keeper,GK,1,0,0
M-1990-16,WC-1990,T-79,P-00836,3,defender,DF,1,0,0
M-1990-16,WC-1990,T-79,P-04403,4,defender,DF,1,0,0
M-1990-16,WC-1990,T-79,P-02131,5,defender,DF,1,0,1
M-1990-16,WC-1990,T-79,P-00125,6,midfielder,MF,1,0,0
M-1990-16,WC-1990,T-79,P-00670,7,midfielder,MF,1,0,0
M-1990-16,WC-1990,T-79,P-06205,10,forward,FW,1,0,0
M-1990-16,WC-1990,T-79,P-06841,15,defender,DF,1,0,0
M-1990-16,WC-1990,T-79,P-04019,16,forward,FW,1,0,0
M-1990-16,WC-1990,T-79,P-03599,17,defender,DF,1,0,0
M-1990-16,WC-1990,T-79,P-09775,20,midfielder,MF,1,0,0
M-1990-16,WC-1990,T-79,P-06278,9,forward,FW,0,1,0
M-1990-16,WC-1990,T-79,P-01135,14,defender,DF,0,1,0
M-1990-17,WC-1990,T-05,P-02527,1,goal keeper,GK,1,0,0
M-1990-17,WC-1990,T-05,P-05481,2,defender,DF,1,0,0
M-1990-17,WC-1990,T-05,P-08648,3,defender,DF,1,0,0
M-1990-17,WC-1990,T-05,P-05638,4,defender,DF,1,0,0
M-1990-17,WC-1990,T-05,P-05800,5,midfielder,MF,1,0,0
M-1990-17,WC-1990,T-05,P-07883,6,midfielder,MF,1,0,0
M-1990-17,WC-1990,T-05,P-02511,7,defender,DF,1,0,0
M-1990-17,WC-1990,T-05,P-01823,9,forward,FW,1,0,1
M-1990-17,WC-1990,T-05,P-03320,11,midfielder,MF,1,0,0
M-1990-17,WC-1990,T-05,P-02693,14,forward,FW,1,0,0
M-1990-17,WC-1990,T-05,P-05545,20,midfielder,MF,1,0,0
M-1990-17,WC-1990,T-05,P-06394,13,midfielder,MF,0,1,0
M-1990-17,WC-1990,T-05,P-06764,18,defender,DF,0,1,0
M-1990-17,WC-1990,T-20,P-09333,1,goal keeper,GK,1,0,0
M-1990-17,WC-1990,T-20,P-09397,3,defender,DF,1,0,0
M-1990-17,WC-1990,T-20,P-00477,4,defender,DF,1,0,1
M-1990-17,WC-1990,T-20,P-03091,5,sweeper,SW,1,0,0
M-1990-17,WC-1990,T-20,P-01478,7,midfielder,MF,1,0,0
M-1990-17,WC-1990,T-20,P-04201,8,midfielder,MF,1,0,0
M-1990-17,WC-1990,T-20,P-04880,9,midfielder,MF,1,0,0
M-1990-17,WC-1990,T-20,P-03413,10,forward,FW,1,0,0
M-1990-17,WC-1990,T-20,P-02487,11,defender,DF,1,0,0
M-1990-17,WC-1990,T-20,P-08714,17,forward,FW,1,0,0
M-1990-17,WC-1990,T-20,P-03457,20,defender,DF,1,0,0
M-1990-17,WC-1990,T-20,P-05736,2,defender,DF,0,1,0
M-1990-17,WC-1990,T-20,P-05207,14,midfielder,MF,0,1,0
M-1990-18,WC-1990,T-82,P-02228,1,goal keeper,GK,1,0,0
M-1990-18,WC-1990,T-82,P-06449,2,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-82,P-07217,3,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-82,P-02986,5,sweeper,SW,1,0,0
M-1990-18,WC-1990,T-82,P-07255,6,defender,DF,1,0,0
M-1990-18,WC-1990,T-82,P-08408,8,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-82,P-07240,9,forward,FW,1,0,0
M-1990-18,WC-1990,T-82,P-01993,10,midfielder,MF,1,0,1
M-1990-18,WC-1990,T-82,P-07393,14,defender,DF,1,0,0
M-1990-18,WC-1990,T-82,P-04182,15,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-82,P-00876,18,forward,FW,1,0,0
M-1990-18,WC-1990,T-82,P-05795,7,midfielder,MF,0,1,0
M-1990-18,WC-1990,T-82,P-01456,13,forward,FW,0,1,0
M-1990-18,WC-1990,T-78,P-01059,2,defender,DF,1,0,0
M-1990-18,WC-1990,T-78,P-00681,3,forward,FW,1,0,0
M-1990-18,WC-1990,T-78,P-07748,6,defender,DF,1,0,1
M-1990-18,WC-1990,T-78,P-00430,8,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-78,P-08459,10,forward,FW,1,0,0
M-1990-18,WC-1990,T-78,P-00666,12,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-78,P-09071,14,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-78,P-01780,15,defender,DF,1,0,0
M-1990-18,WC-1990,T-78,P-09670,17,goal keeper,GK,1,0,0
M-1990-18,WC-1990,T-78,P-01710,19,midfielder,MF,1,0,0
M-1990-18,WC-1990,T-78,P-00440,20,defender,DF,1,0,0
M-1990-18,WC-1990,T-78,P-00700,13,midfielder,MF,0,1,0
M-1990-18,WC-1990,T-78,P-02915,21,defender,DF,0,1,0
M-1990-19,WC-1990,T-09,P-07436,1,goal keeper,GK,1,0,0
M-1990-19,WC-1990,T-09,P-07607,2,midfielder,MF,1,0,0
M-1990-19,WC-1990,T-09,P-02012,3,defender,DF,1,0,1
M-1990-19,WC-1990,T-09,P-00148,4,midfielder,MF,1,0,0
M-1990-19,WC-1990,T-09,P-00941,5,midfielder,MF,1,0,0
M-1990-19,WC-1990,T-09,P-02338,6,midfielder,MF,1,0,0
M-1990-19,WC-1990,T-09,P-02124,8,midfielder,MF,1,0,0
M-1990-19,WC-1990,T-09,P-08699,9,forward,FW,1,0,0
M-1990-19,WC-1990,T-09,P-03754,13,defender,DF,1,0,0
M-1990-19,WC-1990,T-09,P-06344,15,forward,FW,1,0,0
M-1990-19,WC-1990,T-09,P-08525,21,defender,DF,1,0,0
M-1990-19,WC-1990,T-09,P-06869,10,midfielder,MF,0,1,0
M-1990-19,WC-1990,T-09,P-05954,16,forward,FW,0,1,0
M-1990-19,WC-1990,T-16,P-09849,1,goal keeper,GK,1,0,0
M-1990-19,WC-1990,T-16,P-05083,3,sweeper,SW,1,0,1
M-1990-19,WC-1990,T-16,P-09278,4,midfielder,MF,1,0,0
M-1990-19,WC-1990,T-16,P-04405,6,defender,DF,1,0,0
M-1990-19,WC-1990,T-16,P-03445,8,defender,DF,1,0,0
M-1990-19,WC-1990,T-16,P-05634,10,midfielder,MF,1,0,0
M-1990-19,WC-1990,T-16,P-09940,11,forward,FW,1,0,0
M-1990-19,WC-1990,T-16,P-03178,12,midfielder,MF,1,0,0
